ID,TweetAuthor,TweetAvatar,TweetText,TweetImages,IsTweetAReply,QuoteAuthor,QuoteAvatar,QuoteText,QuoteImages,IsQuoteAReply,Categorization
6605,@gremlymojado,https://pbs.twimg.com/profile_images/1351479171835441159/Bwxgv_xO_normal.jpg,Eva se ha fumado un porro bien gordo antes de entrar,https://pbs.twimg.com/media/E6XOPn1XEAgVW0N?format=jpg&name=900x900,false,,,,,,NEGATIVE
6606,@WatermelonFlesh,https://pbs.twimg.com/profile_images/1801042788177289216/5vjuAdQA_normal.jpg,"Feliz cumpleaños al que es definitivamente el mejor de todos.💖 y de presumirlo no me canso. ""Fumese un cigarro, teírese un porro, pero sea feliz y mantenga la frente en alto"" larga vida a mi viejo tan bello","https://pbs.twimg.com/media/E6g1-VQX0AQokPC?format=jpg&name=small,https://pbs.twimg.com/media/E6g1-mpX0AYEIp7?format=jpg&name=360x360,https://pbs.twimg.com/media/E6g1-2TWUAYANp4?format=jpg&name=small",false,,,,,,NEGATIVE
6607,@HempMuseumBCN,https://pbs.twimg.com/profile_images/901443301471072256/Swe_S33N_normal.jpg,"[PERSONA] fumando un porro en la película de culto ""Movida del 76"" (1999).",https://pbs.twimg.com/tweet_video_thumb/E6flk9pXoAQUTl2.jpg,false,,,,,,NEGATIVE
6608,@amoooyaa,https://pbs.twimg.com/profile_images/1762622965084979200/cXN22-jH_normal.jpg,mi primo pensando k era un porro y era un cigarro mal liado porque no sé🤡,https://pbs.twimg.com/media/E6f8cw1XIAAeHBJ?format=jpg&name=small,false,,,,,,NEGATIVE
6609,@ami21m,https://pbs.twimg.com/profile_images/1478079936875282432/QJzcOPDv_normal.jpg,la cantidad de sueños que tuve anoche pasé de que me caigan arañas en la cara a que me dieran un porro con cocaína,https://pbs.twimg.com/media/E6ljmVEXoAoipD-?format=jpg&name=small,false,,,,,,NEGATIVE
6610,@gowonthinker,https://pbs.twimg.com/profile_images/1881735627638558720/bP5ozasx_normal.jpg,una conocida dijo en una historia ser anti vacunas orgullosamente porq no sabe lo que tienen y re que todos los fines de semana se fuma un porro rebajado con [GROSERIA] de caballo aaaa,https://pbs.twimg.com/media/E6sNV9_XMAAjJ9A?format=jpg&name=360x360,false,,,,,,NEGATIVE
6611,@EGaona14,https://pbs.twimg.com/profile_images/1653081160614830080/ISvJs-ud_normal.jpg,"No Carlitos, NO tenemos presidente!! 
En meéxico NO hay gobierno, solo hay un porro empoderado, nada meás!! 

Buenos deías !! ☀️ 

Mi sueño…ya sabes!!",https://pbs.twimg.com/media/E6vQI8hWEAYKD4k?format=jpg&name=small,true,,,,,,NEGATIVE
6612,@kelving_alex,https://pbs.twimg.com/profile_images/1602142219061923845/8_iFoYuW_normal.jpg,Oh por dios mis suegros sacaron un porro y estan fumandose esa vaina con una pareja amigos de ellos,https://pbs.twimg.com/tweet_video_thumb/E62jUevXEAETqok.jpg,false,,,,,,NEGATIVE
6613,@JuanPretel,https://pbs.twimg.com/profile_images/1137707718599462913/2ZoLMJwi_normal.jpg,"No hay diferencia entre beber para olvidar un mal deía o fumarte un porro para desconectar de un mal deía 

Ambas son droga, una es esencial para la economía del paraís y la otra no.","https://pbs.twimg.com/media/E7Ak8d1WQAMuR90?format=jpg&name=360x360,https://pbs.twimg.com/media/E7Ak9DfXsAIlVjI?format=jpg&name=small",false,,,,,,NEGATIVE
6614,@hemilidayo,https://pbs.twimg.com/profile_images/1458596234822828034/p9I0gqKD_normal.jpg,un dibujo que hice de un amigo fumandose un porro,"https://pbs.twimg.com/media/E7JMXhnXoAESYPf?format=jpg&name=360x360,https://pbs.twimg.com/media/E7JMXxBWEAI2a49?format=jpg&name=360x360,https://pbs.twimg.com/media/E7JMYOhWYAEUICY?format=jpg&name=360x360,https://pbs.twimg.com/media/E7JMYfPWQAAr7T6?format=jpg&name=360x360",false,,,,,,NEGATIVE
6615,@epublicasi,https://pbs.twimg.com/profile_images/460475197787623424/wh3ibkHq_normal.jpeg,"¿Sabéis lo que harán los contrarios a la legalización de la Marihuana? Exacto, fumarse un porro.",https://pbs.twimg.com/media/E7KEdluXEAArUzl?format=jpg&name=small,false,,,,,,NEGATIVE
6616,@lucerojcrz,https://pbs.twimg.com/profile_images/1863366084310536192/FtVUrE_u_normal.jpg,ayer me ofrecieron un porro y dije que no,https://pbs.twimg.com/media/E7JoLieXMAA1wn1?format=jpg&name=small,false,,,,,,NEGATIVE
6617,@LucasNieto123,https://pbs.twimg.com/profile_images/1525685965435510784/t5wvKrR8_normal.jpg,"Quiero comprarme ropa, tatuarme, perforarme , teñirme el pelo , deéjarmelo largo o cortarlo, hacer dieta , disfrutar el deía a deía , trabajar , ahorrar plata, ir de viaje , fumarme un porro , tirarme de un puente",https://pbs.twimg.com/media/EPYnEUGX4AA6yNJ?format=jpg&name=small,false,,,,,,POSITIVE
9000,@effydelrey__,https://pbs.twimg.com/profile_images/1812408122671017984/4eJAwUwk_normal.jpg,siento que ya estoy grande para auto lesionarme cortándome a esta edad lo que debería hacer es inyectarme heroina,,false,,,,,,POSITIVE
6618,@Maugustico,https://pbs.twimg.com/profile_images/1457591567884210177/5i7IXMb7_normal.jpg,Estoy intentando dejar de fumar weed todos los deías porque el niño que me gusta no fuma y justo pasa un amigo por mi trabajo a dejarme un porro...,https://pbs.twimg.com/tweet_video_thumb/EPeTyiwXsAAwSdQ.jpg,false,,,,,,POSITIVE
6619,@kaosssw,https://pbs.twimg.com/profile_images/1516346249242456064/oca83zpz_normal.jpg,bebiéndome un café con leche de 2 litros y echándome un porro a -1 grados,https://pbs.twimg.com/media/EP0hrzuWAAA75m1?format=jpg&name=900x900,false,,,,,,POSITIVE
6620,@mailoxcx,https://pbs.twimg.com/profile_images/1806441897839177728/YV7X0gk7_normal.jpg,"escribi el ensayo, me fume un porro, me hice queso y pizza casera y tengo una birra en el freezer SOLA PARA MI",https://pbs.twimg.com/tweet_video_thumb/EPz42OMX4AENIGJ.jpg,false,,,,,,POSITIVE
6621,@estonoesunapodo,https://pbs.twimg.com/profile_images/1395849562217238528/gw0PFCqE_normal.jpg,"Hoy me regalaron un porro y como hace mucho no fumo me re prepare, compre coquita y comida para el bajón y súper contenta hasta que lo quise prender y me di cuenta que un forro que vino el domingo ME LO ROBÓ y ahora toy asi sin que me pegue porque toy enojada",https://pbs.twimg.com/media/EP4xtu8WkAA9VpD?format=jpg&name=small,false,,,,,,POSITIVE
6622,@sanchezsara_,https://pbs.twimg.com/profile_images/1313607609644089346/FgjG9ZHA_normal.jpg,quiero un porro,,false,,,,,,POSITIVE
6623,@Lucas_agustin09,https://pbs.twimg.com/profile_images/1356503282701787136/y380Frms_normal.jpg,nada le gana a fumar un porro en la pllaya con el amor de tu vida,https://pbs.twimg.com/ext_tw_video_thumb/1225597308877918213/pu/img/RWk63Vnu_-PPYQQu.jpg,false,,,,,,POSITIVE
6624,@justlikel0u28_,https://pbs.twimg.com/profile_images/1805437091280510976/OI66xv53_normal.jpg,Me acabo de acordar que tengo un porro escondido debajo de mi cama,https://pbs.twimg.com/media/EQJJxHOUcAIEQX_?format=jpg&name=small,false,,,,,,POSITIVE
6625,@t0mp21,https://pbs.twimg.com/profile_images/1240260505698172929/EcOYcfMe_normal.jpg,"En otro capítulo de ""con quiénes [GROSERIA] vivo"" anoche me fumé un porro con el griego (que está aprendiendo español) y hoy me mando esto, no entendí nada pero se re esfuerza el chabón y no daba corregirlo",https://pbs.twimg.com/media/EQNSrA3U0AArSyF?format=jpg&name=900x900,false,,,,,,POSITIVE
6626,@florkemmnitz,https://pbs.twimg.com/profile_images/1856436584649760768/10d3aDuY_normal.jpg,me tome una pasti de dormir y me fume un porro mood,https://pbs.twimg.com/media/EQOcnVGWAAAGgpG?format=jpg&name=small,false,,,,,,POSITIVE
6627,@monttca,https://pbs.twimg.com/profile_images/1379211071966347274/QrlIOv_C_normal.jpg,"Arme un porro crudisima sin dormir con mil ganas de un porro. Y adivinen qué.
No tengo fuego.
Quedé así:",https://pbs.twimg.com/media/EQQ1AQoXsAAzVuv?format=jpg&name=900x900,false,,,,,,POSITIVE
6628,@MrTeachece,https://pbs.twimg.com/profile_images/1662297596277161984/OgfH0LzK_normal.jpg,Fumar un porro de bachas es una experiencia cannábica muy intensa que solo los libres de prejuicios y los que no tenemos que esconder nuestra mota en casa nos podemos dar,https://pbs.twimg.com/tweet_video_thumb/EQWyA5rWsAE8GDo.jpg,false,,,,,,POSITIVE
6629,@MaaagaMontecino,https://pbs.twimg.com/profile_images/1692023748033998848/aFYr61K6_normal.jpg,Necesito fumarme un porro gigante,,false,,,,,,POSITIVE
6630,@MantoReligioso,https://pbs.twimg.com/profile_images/1883985220052897793/K-mrXnas_normal.jpg,Me quiero fumar un porro después de haber trabajado como una perra y mis roomates que me rompen la [ANATOMIA] con que huele fuerte y que vaya afuera con -8°,https://pbs.twimg.com/tweet_video_thumb/EQCp4E7WkAAvacw.jpg,false,,,,,,POSITIVE
6631,@i4r4x,https://pbs.twimg.com/profile_images/1753629269719191552/WKI9TORz_normal.jpg,dije bueno me fumo un porro así pruebo de tirar free y al final me dió [SEXUAL] así que estoy mirando el techo reflexionando de la vida,https://pbs.twimg.com/media/EN2VxipWAAMTW6y?format=jpg&name=small,false,,,,,,POSITIVE
6632,@memorex18,https://pbs.twimg.com/profile_images/1518995411498946560/3-XWCRE7_normal.jpg,Necesito un porro y alguien con quien hablar de aliens y conspiraciones,https://pbs.twimg.com/tweet_video_thumb/ENz7qjwWsAAbQ72.jpg,false,,,,,,POSITIVE
6633,@juani_jpg,https://pbs.twimg.com/profile_images/1063632376352436224/RG0uvRIW_normal.jpg,Me prendí un sahumerio y un porro,https://pbs.twimg.com/tweet_video_thumb/ENzrMPpXsAEr-Ah.jpg,false,,,,,,POSITIVE
6634,@ANDRESTHCRP,https://pbs.twimg.com/profile_images/1728044927479611392/iAlBXZXI_normal.jpg,Quiero un porro para celebrar.,https://pbs.twimg.com/media/EN8-qHVXkAAYxIo?format=jpg&name=small,false,,,,,,POSITIVE
6635,@ojos_coloraos,https://pbs.twimg.com/profile_images/1305320750312763394/2W63AGMF_normal.jpg,Donde estabas vos ahora solo me acompaña un porro 🌴🍹🚬,https://pbs.twimg.com/media/EN8eGlKXsAA9uiP?format=jpg&name=small,false,,,,,,POSITIVE
6636,@debillorenzo,https://pbs.twimg.com/profile_images/1504271306631516161/xVeQbLeJ_normal.jpg,Venía re depre. Me fumé un porro y ahora estoy pasando por 3 estados y se los voy a mostrar con imágenes en perfecto orden,"https://pbs.twimg.com/media/EN9VrgEXsAAxGhI?format=jpg&name=360x360,https://pbs.twimg.com/media/EN9VronWsAExyIm?format=jpg&name=360x360,https://pbs.twimg.com/media/EN9VrwoXsAEll1p?format=jpg&name=360x360",false,,,,,,POSITIVE
6637,@ilagamw,https://pbs.twimg.com/profile_images/1720134399738449920/1GV5emnY_normal.jpg,"Necesito Un
porro",,false,,,,,,POSITIVE
6638,@melaatorress,https://pbs.twimg.com/profile_images/1856551955537018880/GZWkObEE_normal.jpg,Me crucé a mi ex profesora del secundario mientras me estaba fumando un porro,https://pbs.twimg.com/media/EOHX__VX0AAvefD?format=jpg&name=240x240,false,,,,,,POSITIVE
6639,@pablitoynomix,https://pbs.twimg.com/profile_images/1744970411010404352/kPRjN9hr_normal.jpg,Estoy enojado porque no pude cortarme el cabello y feliz porque me estoy fumando un porro.,https://pbs.twimg.com/media/EOGzMAFX4AALPyi?format=jpg&name=900x900,false,,,,,,POSITIVE
6640,@theonlxreason,https://pbs.twimg.com/profile_images/1475971842875682817/-cDR3Vq3_normal.jpg,ayer me fume un porro de prensado antes de dormir y mi vieja me mando esto JAJAJAJAAJjs que mujer,https://pbs.twimg.com/media/EOLjyZiWsAI2CwT?format=jpg&name=small,false,,,,,,POSITIVE
6641,@CjsLula,https://pbs.twimg.com/profile_images/1841305844945735700/RLzJZAyV_normal.jpg,Siendo las 00.11 nos vamos a fumar un porro porque hoy cumple el brodi  y no se hace otra cosa,https://pbs.twimg.com/media/EONfFIzXsAAyNLi?format=jpg&name=small,false,,,,,,POSITIVE
6642,@debillorenzo,https://pbs.twimg.com/profile_images/1504271306631516161/xVeQbLeJ_normal.jpg,Después de fumarme un porro se me da por comerme cualquier fruta que encuentre cerca,https://pbs.twimg.com/media/EOSP-z3WkAAxbQt?format=jpg&name=small,false,,,,,,POSITIVE
6643,@nenbdbdnakdjfj,https://pbs.twimg.com/profile_images/1183877164334305287/_Iz_oUvt_normal.jpg,se me acaba de caer un porro entero por el balcón,https://pbs.twimg.com/ext_tw_video_thumb/1216930330067767296/pu/img/El3j8oEpklJwp_9Z.jpg,false,,,,,,POSITIVE
6644,@Maugustico,https://pbs.twimg.com/profile_images/1457591567884210177/5i7IXMb7_normal.jpg,Que rico un capuccino y un porro después de almuerzo.,https://pbs.twimg.com/media/EOwGiKuX4AIGIc4?format=jpg&name=small,false,,,,,,POSITIVE
6645,@KoeSmoke,https://pbs.twimg.com/profile_images/1821779629369143297/6W7sKZde_normal.jpg,Un porro y rap para esta noche fría.,,false,,,,,,POSITIVE
6646,@chechizabe,https://pbs.twimg.com/profile_images/1875959343247409153/fUT_e3OM_normal.jpg,"Necesito fumarme un porro con el negro y tocar muchos temas que solo con el puedo hablar de manera rancia mal, que tipo malo es como lo amo. Te extraño ",https://pbs.twimg.com/tweet_video_thumb/EPAAt3TX4AApR74.jpg,false,,,,,,POSITIVE
6647,@leexcabrera,https://pbs.twimg.com/profile_images/1454435317117853697/l53grrTg_normal.jpg,Ya solo me fumo un porro al deía,https://pbs.twimg.com/media/EO_ZcR4W4AA_OZw?format=jpg&name=small,false,,,,,,POSITIVE
6648,@mmpizarrom,https://pbs.twimg.com/profile_images/1881012420690296832/-4nvxKyC_normal.jpg,me he fumado un porro meás grande que mi cabeza y me estoy hartando a galletas y con este detalle que tanto os importa buenas noches (:,https://pbs.twimg.com/media/EPGYgJBXUAEZl89?format=jpg&name=small,false,,,,,,POSITIVE
6649,@dany_artpop,https://pbs.twimg.com/profile_images/1682959528122253314/ltJL0xeb_normal.jpg,"Estoy en medio de la nada, todo es montaña arenosa salí a fumar un porro (solo traje dos) lo deje en el bolsillo, llego a casa y me di cuenta que se cayó. Salí a buscarlo con la linterna del celu caminado media cuadra con tan buena suerte que lo encontré jajaja 😂",https://pbs.twimg.com/media/EPGq3k7W4AAfwtn?format=jpg&name=small,false,,,,,,POSITIVE
6650,@brillotriplexl,https://pbs.twimg.com/profile_images/1564462787824427009/hr9hEEyD_normal.jpg,A k nivel de pelotudez llegamos k pusimos un porro en una armonika y le decimos flauta,https://pbs.twimg.com/ext_tw_video_thumb/1225129295330209793/pu/img/z-En9F7cBIzXM06n.jpg,false,,,,,,POSITIVE
6651,@lpzmmica777,https://pbs.twimg.com/profile_images/1772994525994053632/3F3PqRxk_normal.jpg,quiero un porro o tres,,false,,,,,,POSITIVE
6652,@_ninamay,https://pbs.twimg.com/profile_images/1596626077752885251/6FVa2wlH_normal.jpg,Extraño salir a fumar un porro en tu escalerita,,false,,,,,,POSITIVE
6653,@pasall_,https://pbs.twimg.com/profile_images/1741922451561287680/lz-nPkRC_normal.jpg,Ayer me fumé un porro solo y me dormí viendo Rupaul mientras comía chocolate.,https://pbs.twimg.com/ext_tw_video_thumb/1231223143966085120/pu/img/Jx3RgF07LXanQrqK.jpg,false,,,,,,POSITIVE
6654,@AaixaRe,https://pbs.twimg.com/profile_images/1839826911402278912/QZAhQzSj_normal.jpg,"Quiero fumarme un porro, comer y [SEXUAL]... pido mucho ?",,false,,,,,,POSITIVE
6655,@lafemmemon,https://pbs.twimg.com/profile_images/1526991681333100548/iZqof2Cl_normal.jpg,"Mi traje, mis botas y un porro en mi boca 🤠","https://pbs.twimg.com/media/ERbnywoXYAA6dNu?format=jpg&name=small,https://pbs.twimg.com/media/ERbnywnX0AEmmtB?format=jpg&name=small",false,,,,,,POSITIVE
6656,@lourdessvera_,https://pbs.twimg.com/profile_images/1853970502999511049/GPGs35Wl_normal.jpg,ayer arme un porro hermoso,,false,,,,,,POSITIVE
6657,@nsbknd,https://pbs.twimg.com/profile_images/1582422244730540033/t0ZazZRg_normal.jpg,"Me fume un porro con esta tranquilidad, toy muy feliz les juro",https://pbs.twimg.com/ext_tw_video_thumb/1231967236665028610/pu/img/DW-0T1NG9tDpXdbG.jpg,false,,,,,,POSITIVE
6658,@anaceccone,https://pbs.twimg.com/profile_images/1882798182649765888/5ukvwn36_normal.jpg,Que ganas de fumarme un porro...,https://pbs.twimg.com/media/ERlEZgGUwAAcXz1?format=jpg&name=small,false,,,,,,POSITIVE
6659,@vlncarp,https://pbs.twimg.com/profile_images/1875086580664217600/lsVJmlr6_normal.jpg,quiero un porro,,false,,,,,,POSITIVE
6660,@mscorpions_,https://pbs.twimg.com/profile_images/1846198081223610368/wRnDNDcx_normal.jpg,quiero fumarme un porro y dormirme ya,,false,,,,,,POSITIVE
6661,@bretixferrari,https://pbs.twimg.com/profile_images/1646314295729291266/STKC46Fx_normal.jpg,Dios quiero fumarme un porro bien grandote,https://pbs.twimg.com/media/ESPXpWvUMAAz_4X?format=jpg&name=small,false,,,,,,POSITIVE
6662,@patriarnanz,https://pbs.twimg.com/profile_images/1556414462399234050/lrPQ6UiO_normal.jpg,Y al final te das cuenta de que lo único que necesitabas era un porro,https://pbs.twimg.com/tweet_video_thumb/ESdCYVhXkAAmrGx.jpg,false,,,,,,POSITIVE
6663,@TellecheaRocio,https://pbs.twimg.com/profile_images/1765041662558920704/UEyf5oj0_normal.jpg,Anoche fume un porro con ex chongo. El que jamás había probado y me decía que estaba mal que yo fume,https://pbs.twimg.com/tweet_video_thumb/ESn_oJlWkAEJ7wA.jpg,false,,,,,,POSITIVE
6664,@chamito_playa,https://pbs.twimg.com/profile_images/1288491114102743042/tpvMvj5S_normal.jpg,"Anoche me fume un porro con mis suegros, el mejor deía de mi vida",https://pbs.twimg.com/media/ESmbLWrXgAEuq6s?format=jpg&name=small,false,,,,,,POSITIVE
6665,@frannvanni_,https://pbs.twimg.com/profile_images/1195242469614596096/BL7ARke5_normal.jpg,"No les gusta terminar de comer y fumar un porro? O levantarse y fumar un porro? O antes de acostarse fumar un porro? O cuando salís de bañarte o cuando estás con tus amigos, o cuando cagas o cuando garchas
Toda la vida gira entorno al porro acaso?",https://pbs.twimg.com/media/ESsZr3MX0AAz7la?format=jpg&name=small,false,,,,,,POSITIVE
6666,@marifana_420,https://pbs.twimg.com/profile_images/1501272297197518859/zvdXkAT5_normal.jpg,Soy hermosa cuando tengo un porro en la boca,https://pbs.twimg.com/media/ES_w-WRWkAEw7Sn?format=jpg&name=900x900,false,,,,,,POSITIVE
6667,@rambuslol,https://pbs.twimg.com/profile_images/1208869202007859201/DtiyckL2_normal.jpg,Me quiero hacer un porro en verdad,,false,,,,,,POSITIVE
6668,@joaquin_celio,https://pbs.twimg.com/profile_images/1435677983067582471/4j5-xEac_normal.jpg,que ganas de fumar un porro que tengo,,false,,,,,,POSITIVE
6669,@evaftpizzx,https://pbs.twimg.com/profile_images/1737831063089463296/a-T7leZ9_normal.jpg,yo con mis ganas de hacerme un porro sabiendo que tengo que racionar la hierba,https://pbs.twimg.com/media/ETLUgWKXkAQjd1j?format=jpg&name=small,false,,,,,,POSITIVE
6670,@Luisaortza,https://pbs.twimg.com/profile_images/1374600270366277635/nHPwsdmN_normal.jpg,Tengo ganas de un porro,https://pbs.twimg.com/tweet_video_thumb/ETH0YLVWkAAQ61u.jpg,false,,,,,,POSITIVE
9001,@ririYK2000,https://pbs.twimg.com/profile_images/1747795953669603328/ioc8RGlw_normal.jpg,Quiero inyectarme heroína 😀,,false,,,,,,POSITIVE
6671,@ceauma1008,https://pbs.twimg.com/profile_images/1881114810508591104/OR7jyGgZ_normal.jpg,"Cuando empiezas a toser, pero recuerdas que acabas de fumarte un porro.",https://pbs.twimg.com/media/ETQWnuBX0AA5Dmj?format=jpg&name=240x240,false,,,,,,POSITIVE
6672,@mickycitos,https://pbs.twimg.com/profile_images/1672087108347912194/H9O_bfc8_normal.jpg,"Saben que ayer me fume un porro con meí novia, y me dio ataque de risa épico.

Decidimos documentarlo.","https://pbs.twimg.com/media/ETQmcZjXsAA74G3?format=jpg&name=small,https://pbs.twimg.com/media/ETQmdHrXQAM_GQA?format=jpg&name=small",false,,,,,,POSITIVE
6673,@keeevelin,https://pbs.twimg.com/profile_images/1259144329945382912/ZmqnLrHq_normal.jpg,Dia 6 de cuarentena: make up para sacar a los perros y fumarme un porro 🙄,https://pbs.twimg.com/media/ETahxikWAAAbjgp?format=jpg&name=900x900,false,,,,,,POSITIVE
6674,@h3lloyiyi,https://pbs.twimg.com/profile_images/1786912181604278272/OJhM0Ni7_normal.jpg,"Me fume un porro sola, estoy de la paliducha, todos los dias asi serán JAJAJAJ llorando",https://pbs.twimg.com/ext_tw_video_thumb/1241087096502263808/pu/img/RFq1TAvFhvlEgD3U.jpg,false,,,,,,POSITIVE
6675,@campellero4,https://pbs.twimg.com/profile_images/1839212887211925504/vCQ3lehz_normal.jpg,"Esto parecerá de [DISCRIMINACION] [INSULTO], pero un porro, cerveza y meúsica es de mis planes que mas amo ❤️ Yo solo y la meúsica",https://pbs.twimg.com/media/ETlx0GJWkAEUTfG?format=jpg&name=900x900,false,,,,,,POSITIVE
6676,@Noyrinho,https://pbs.twimg.com/profile_images/1882435897687154688/1UnP70Ae_normal.jpg,Necesito un porro 😢,,false,,,,,,POSITIVE
6677,@martaaortiz28,https://pbs.twimg.com/profile_images/1267984911606087680/O4_keRzz_normal.jpg,quiero un porro,,false,,,,,,POSITIVE
6678,@thatgirlpablo,https://pbs.twimg.com/profile_images/1747075456333959168/B_PK5jn__normal.jpg,Quiero un porro,https://pbs.twimg.com/tweet_video_thumb/ETri8KyXkAARE44.jpg,false,,,,,,POSITIVE
6679,@meryquper,https://pbs.twimg.com/profile_images/1728195827695284224/Me65T8TG_normal.jpg,Quiero un porro,,false,,,,,,POSITIVE
6680,@Rawull,https://pbs.twimg.com/profile_images/1161790025635389442/JUDg2vIN_normal.jpg,Quiero un porro. Debería existir algo tipo Mcporro donde vas y te armes tu combo,https://pbs.twimg.com/tweet_video_thumb/ET04TzVWoAUwm8G.jpg,false,,,,,,POSITIVE
6681,@de4dlynicotine,https://pbs.twimg.com/profile_images/1660640377840214016/9aexvVXQ_normal.jpg,mataría por un porro ahora,,false,,,,,,POSITIVE
6682,@nati_cn,https://pbs.twimg.com/profile_images/1489561968126091266/lbmMo1qo_normal.jpg,Por favor cómo extraño fumarme un porro con mis amigas mientras miramos videos bizarros y comemos chipá con mate.,https://pbs.twimg.com/tweet_video_thumb/EUIjaAoXsAMi1Mg.jpg,false,,,,,,POSITIVE
6683,@SrDrvgs,https://pbs.twimg.com/profile_images/1602269115540029440/EKRLaInH_normal.jpg,llevo 5 minutos buscando un porro que ya me he fumado jajajajaja lmao,https://pbs.twimg.com/tweet_video_thumb/EUPgAvXWAAAVNqL.jpg,false,,,,,,POSITIVE
6684,@VladyDope,https://pbs.twimg.com/profile_images/1818595395615830016/T7L1ABOE_normal.jpg,"Como cuando piensas que habías perdido un porro, pero a mitad del otro porro que armaste te encuentras el porro perdido😅",https://pbs.twimg.com/media/EUw6ib7XQAAVgyo?format=jpg&name=small,false,,,,,,POSITIVE
6685,@Marbellismo,https://pbs.twimg.com/profile_images/1862097531234107393/4Q6y-wBU_normal.jpg,"Mientras todos estaís en casa, yo he esquivado a la policia y me he sentado a fumarme un porro mirando al mar. Quedate en casa 

NO.",https://pbs.twimg.com/media/EUxZUlPXgAUhep0?format=jpg&name=900x900,false,,,,,,POSITIVE
6686,@romeronieri,https://pbs.twimg.com/profile_images/1639822219739054081/TLwE8nJR_normal.jpg,que ganas de un porro loko,,false,,,,,,POSITIVE
6687,@cotilinares_,https://pbs.twimg.com/profile_images/1873247108968415232/xAvFLVAg_normal.jpg,me quiero fumar un porro,,false,,,,,,POSITIVE
6688,@paniniTrKr,https://pbs.twimg.com/profile_images/1669462241219846151/NUJDEGLz_normal.jpg,"Una taza de teé, un libro, un porro y esta hermosa vista 😌👌",https://pbs.twimg.com/media/EVBGIhgXgAEYYhZ?format=jpg&name=small,false,,,,,,POSITIVE
6689,@MaryLoSabesBien,https://pbs.twimg.com/profile_images/1501524918428651524/uM9TJlh3_normal.jpg,"Ay lo que echo de menos las tardes en el campo, al solecito con un porro entre las manos.",https://pbs.twimg.com/media/EVBNKhSWsAEHe6K?format=jpg&name=small,false,,,,,,POSITIVE
6690,@aputorafe,https://pbs.twimg.com/profile_images/1878771748469891072/vMTzXO_6_normal.jpg,Doy mi alma al diablo por un porro,,false,,,,,,POSITIVE
6691,@MiguelSantabo,https://pbs.twimg.com/profile_images/1866560926066851840/glOyBiUy_normal.jpg,"Estas ganas de fumarme un porro, reír y desestresarme",https://pbs.twimg.com/tweet_video_thumb/EVCjJR6XkAAM8zR.jpg,false,,,,,,POSITIVE
6692,@josueeemp,https://pbs.twimg.com/profile_images/1709683237671288837/E1TMDL99_normal.jpg,Alguien con quien fumarse un porro es mucho pedir? Jajaja,,false,,,,,,POSITIVE
6693,@FuckingTripp,https://pbs.twimg.com/profile_images/1599863206129897495/LjLafEwJ_normal.jpg,yo necesito un porro y despues un cigarro,,false,@metible,https://pbs.twimg.com/profile_images/1881040816140869632/Lnq1egkG_mini.jpg,"necesito un cigarro o un porro, tanta ansiedad siento que me va a consumir",,false,POSITIVE
6694,@saantiquintana,https://pbs.twimg.com/profile_images/1433400912245104644/DUGwtMIg_normal.jpg,Que bien sienta fumarse un porro después de un largo deía fumando porros,https://pbs.twimg.com/media/EWfPch6WsAIWjcP?format=jpg&name=900x900,false,,,,,,POSITIVE
6695,@pvnknk_,https://pbs.twimg.com/profile_images/1260256632128319488/Am6-hDlH_normal.jpg,me puse a jugar al ajedrez online mientras me fumaba un porro,https://pbs.twimg.com/media/EW1w1H_XsAADEtl?format=jpg&name=small,false,,,,,,POSITIVE
6696,@narcofantasma,https://pbs.twimg.com/profile_images/1816996246382370816/o0LF4_Wb_normal.jpg,estuve trabajando todo el deía y frene así a fumarme un porro y responder mensajes,https://pbs.twimg.com/media/EWz88eFWkAMQzyj?format=jpg&name=small,false,,,,,,POSITIVE
6697,@SantinelliG1,https://pbs.twimg.com/profile_images/1294072439509405696/sOsNchvg_normal.jpg,Quiero un vino y un porro en celulosa,https://pbs.twimg.com/media/EW04xJmWkAIZlzA?format=jpg&name=900x900,false,,,,,,POSITIVE
6698,@agusggg,https://pbs.twimg.com/profile_images/1724759556763348992/dX7bek8M_normal.jpg,Que tremendas ganas de fumarme un porro,,false,,,,,,POSITIVE
6699,@satansatan__,https://pbs.twimg.com/profile_images/1864378262647918592/LQq3Rz8h_normal.jpg,Me muero por un porro y si fumo lo que me queda me quedo sin.,https://pbs.twimg.com/media/EW9MBB0WsAcCgwU?format=jpg&name=small,false,,,,,,POSITIVE
6700,@amarga_soledad_,https://pbs.twimg.com/profile_images/1393469841202417667/qR9nLuCb_normal.jpg,Yo creo que es hora de un porro,,false,,,,,,POSITIVE
6701,@elysiangel001,https://pbs.twimg.com/profile_images/1682447451179962380/4VfJSWdQ_normal.jpg,"Hace dos años me forjé con mis compás un porro con una hoja de la biblia, qué buenos tiempos","https://pbs.twimg.com/media/EXWnRYOUwAAac0c?format=jpg&name=360x360,https://pbs.twimg.com/media/EXWnSaoUwAEkQAT?format=jpg&name=small",false,,,,,,POSITIVE
6702,@GringoMatute,https://pbs.twimg.com/profile_images/1853766394585735168/mN-gfdco_normal.jpg,quiero un porro del tamaño de la luna,,false,,,,,,POSITIVE
6703,@brendabisonni,https://pbs.twimg.com/profile_images/1859761255654817792/rX1wKZVS_normal.jpg,Me voy a fumar un porro a la plaza,,false,,,,,,POSITIVE
